No,Latitude,Longitude,Altitude,Speed,Heartrate,Cadence,Date,Time,z;;;;;;;;;
1,-19.526860,-41.005187,86.6,0.00,101,,2019/11/02,15:46:58;;;;;;;;;
2,-19.526856,-41.005197,87.6,1.16,101,,2019/11/02,15:46:59;;;;;;;;;
3,-19.526857,-41.005195,81.6,0.19,101,,2019/11/02,15:47:00;;;;;;;;;
4,-19.526862,-41.005195,77.4,0.55,101,,2019/11/02,15:47:01;;;;;;;;;
5,-19.526867,-41.005197,75.0,0.58,101,,2019/11/02,15:47:02;;;;;;;;;
6,-19.526872,-41.005198,73.2,0.56,101,,2019/11/02,15:47:03;;;;;;;;;
7,-19.526873,-41.005198,72.0,0.17,101,,2019/11/02,15:47:04;;;;;;;;;
8,-19.526865,-41.005180,71.6,2.12,101,,2019/11/02,15:47:05;;;;;;;;;
9,-19.526863,-41.005171,71.0,0.97,100,,2019/11/02,15:47:06;;;;;;;;;
10,-19.526658,-41.005202,68.8,0.79,101,,2019/11/02,15:47:35;;;;;;;;;
11,-19.526605,-41.005223,68.8,3.14,101,,2019/11/02,15:47:37;;;;;;;;;
12,-19.526576,-41.005234,68.8,3.44,101,,2019/11/02,15:47:38;;;;;;;;;
13,-19.526546,-41.005244,69.0,3.52,101,,2019/11/02,15:47:39;;;;;;;;;
14,-19.526516,-41.005254,69.0,3.53,101,,2019/11/02,15:47:40;;;;;;;;;
15,-19.526491,-41.005262,68.4,2.88,101,,2019/11/02,15:47:41;;;;;;;;;
16,-19.526463,-41.005271,68.2,3.27,101,,2019/11/02,15:47:42;;;;;;;;;
17,-19.526433,-41.005281,67.8,3.51,101,,2019/11/02,15:47:43;;;;;;;;;
18,-19.526400,-41.005290,67.6,3.75,101,,2019/11/02,15:47:44;;;;;;;;;
19,-19.526365,-41.005298,67.4,4.01,101,,2019/11/02,15:47:45;;;;;;;;;
20,-19.526329,-41.005307,67.2,4.05,101,,2019/11/02,15:47:46;;;;;;;;;
21,-19.526293,-41.005318,67.2,4.24,101,,2019/11/02,15:47:47;;;;;;;;;
22,-19.526256,-41.005329,67.2,4.27,101,,2019/11/02,15:47:48;;;;;;;;;
23,-19.526219,-41.005339,67.2,4.26,101,,2019/11/02,15:47:49;;;;;;;;;
24,-19.526181,-41.005346,67.6,4.29,101,,2019/11/02,15:47:50;;;;;;;;;
25,-19.526143,-41.005356,67.6,4.37,101,,2019/11/02,15:47:51;;;;;;;;;
26,-19.526103,-41.005363,67.6,4.51,101,,2019/11/02,15:47:52;;;;;;;;;
27,-19.526064,-41.005373,67.4,4.46,102,,2019/11/02,15:47:53;;;;;;;;;
28,-19.526025,-41.005382,67.0,4.39,102,,2019/11/02,15:47:54;;;;;;;;;
29,-19.525987,-41.005392,66.8,4.36,102,,2019/11/02,15:47:55;;;;;;;;;
30,-19.525953,-41.005400,66.6,3.93,103,,2019/11/02,15:47:56;;;;;;;;;
31,-19.525923,-41.005408,67.0,3.46,102,,2019/11/02,15:47:57;;;;;;;;;
32,-19.525860,-41.005425,67.0,3.58,102,,2019/11/02,15:47:59;;;;;;;;;
33,-19.525827,-41.005432,67.2,3.73,102,,2019/11/02,15:48:00;;;;;;;;;
34,-19.525794,-41.005441,67.2,3.81,102,,2019/11/02,15:48:01;;;;;;;;;
35,-19.525762,-41.005451,67.6,3.73,101,,2019/11/02,15:48:02;;;;;;;;;
36,-19.525733,-41.005456,67.4,3.28,101,,2019/11/02,15:48:03;;;;;;;;;
37,-19.525686,-41.005460,67.2,2.65,102,,2019/11/02,15:48:05;;;;;;;;;
38,-19.525661,-41.005464,67.2,2.72,102,,2019/11/02,15:48:06;;;;;;;;;
39,-19.525635,-41.005471,67.4,3.02,103,,2019/11/02,15:48:07;;;;;;;;;
40,-19.525611,-41.005477,67.8,2.72,104,,2019/11/02,15:48:08;;;;;;;;;
41,-19.525585,-41.005484,68.0,2.99,104,,2019/11/02,15:48:09;;;;;;;;;
42,-19.525556,-41.005495,67.8,3.45,105,,2019/11/02,15:48:10;;;;;;;;;
43,-19.525497,-41.005519,68.0,3.50,105,,2019/11/02,15:48:12;;;;;;;;;
44,-19.525469,-41.005530,67.8,3.38,105,,2019/11/02,15:48:13;;;;;;;;;
45,-19.525440,-41.005542,68.0,3.47,105,,2019/11/02,15:48:14;;;;;;;;;
46,-19.525414,-41.005550,68.0,2.97,105,,2019/11/02,15:48:15;;;;;;;;;
47,-19.525390,-41.005556,68.0,2.78,105,,2019/11/02,15:48:16;;;;;;;;;
48,-19.525366,-41.005562,68.0,2.71,112,,2019/11/02,15:48:17;;;;;;;;;
49,-19.525343,-41.005573,68.2,2.83,112,,2019/11/02,15:48:18;;;;;;;;;
50,-19.525323,-41.005580,68.4,2.30,116,,2019/11/02,15:48:19;;;;;;;;;
51,-19.524794,-41.005737,67.2,3.06,118,,2019/11/02,15:48:39;;;;;;;;;
52,-19.524765,-41.005746,67.2,3.37,119,,2019/11/02,15:48:40;;;;;;;;;
53,-19.524733,-41.005756,67.2,3.71,120,60,2019/11/02,15:48:41;;;;;;;;;
54,-19.524698,-41.005770,67.0,4.23,120,61,2019/11/02,15:48:42;;;;;;;;;
55,-19.524661,-41.005783,66.8,4.37,118,64,2019/11/02,15:48:43;;;;;;;;;
56,-19.524622,-41.005799,67.0,4.55,119,65,2019/11/02,15:48:44;;;;;;;;;
57,-19.524583,-41.005811,66.8,4.56,119,65,2019/11/02,15:48:45;;;;;;;;;
58,-19.524542,-41.005822,66.8,4.74,120,65,2019/11/02,15:48:46;;;;;;;;;
59,-19.524500,-41.005834,67.0,4.76,121,67,2019/11/02,15:48:47;;;;;;;;;
60,-19.524459,-41.005846,67.0,4.78,121,68,2019/11/02,15:48:48;;;;;;;;;
61,-19.524417,-41.005859,66.8,4.82,121,67,2019/11/02,15:48:49;;;;;;;;;
62,-19.524376,-41.005872,66.8,4.82,121,64,2019/11/02,15:48:50;;;;;;;;;
63,-19.524335,-41.005883,66.4,4.76,121,64,2019/11/02,15:48:51;;;;;;;;;
64,-19.524294,-41.005895,66.4,4.69,121,64,2019/11/02,15:48:52;;;;;;;;;
65,-19.524252,-41.005909,66.4,4.87,121,,2019/11/02,15:48:53;;;;;;;;;
66,-19.524211,-41.005921,66.2,4.76,121,,2019/11/02,15:48:54;;;;;;;;;
67,-19.524171,-41.005934,66.2,4.64,120,63,2019/11/02,15:48:55;;;;;;;;;
68,-19.524133,-41.005946,66.2,4.46,119,63,2019/11/02,15:48:56;;;;;;;;;
69,-19.524094,-41.005958,66.0,4.49,117,63,2019/11/02,15:48:57;;;;;;;;;
70,-19.524056,-41.005972,66.0,4.45,116,,2019/11/02,15:48:58;;;;;;;;;
71,-19.524019,-41.005983,65.8,4.36,115,,2019/11/02,15:48:59;;;;;;;;;
72,-19.523978,-41.005995,65.8,4.72,115,63,2019/11/02,15:49:00;;;;;;;;;
73,-19.523936,-41.006009,66.2,4.87,115,67,2019/11/02,15:49:01;;;;;;;;;
74,-19.523894,-41.006023,66.4,4.85,115,67,2019/11/02,15:49:02;;;;;;;;;
75,-19.523812,-41.006055,67.0,4.88,115,71,2019/11/02,15:49:04;;;;;;;;;
76,-19.523771,-41.006072,67.6,4.94,116,71,2019/11/02,15:49:05;;;;;;;;;
77,-19.523730,-41.006088,68.0,4.84,116,,2019/11/02,15:49:06;;;;;;;;;
78,-19.523692,-41.006101,68.4,4.43,116,,2019/11/02,15:49:07;;;;;;;;;
79,-19.523654,-41.006115,68.6,4.46,116,,2019/11/02,15:49:08;;;;;;;;;
80,-19.523615,-41.006129,69.0,4.57,116,70,2019/11/02,15:49:09;;;;;;;;;
81,-19.523534,-41.006159,69.6,4.77,116,70,2019/11/02,15:49:11;;;;;;;;;
