No,Latitude,Longitude,Altitude,Speed,Heartrate,Cadence,Date,Time,z
1,-19.518678,-41.018669,100.0,0.00,123,,2019/11/21,06:41:24
2,-19.518677,-41.018670,100.0,0.05,123,,2019/11/21,06:41:25
3,-19.518626,-41.018698,101.0,1.07,121,32,2019/11/21,06:41:31
4,-19.518605,-41.018714,101.2,2.87,121,32,2019/11/21,06:41:32
5,-19.518582,-41.018734,101.2,3.27,121,60,2019/11/21,06:41:33
6,-19.518559,-41.018754,101.4,3.38,121,69,2019/11/21,06:41:34
7,-19.518536,-41.018775,101.6,3.36,122,74,2019/11/21,06:41:35
8,-19.518513,-41.018796,101.6,3.37,122,74,2019/11/21,06:41:36
9,-19.518490,-41.018816,101.6,3.36,124,76,2019/11/21,06:41:37
10,-19.518442,-41.018857,102.0,6.81,127,76,2019/11/21,06:41:38
11,-19.518442,-41.018857,102.0,0.00,127,76,2019/11/21,06:41:39
12,-19.518419,-41.018879,102.0,3.40,129,77,2019/11/21,06:41:40
13,-19.518397,-41.018903,102.0,3.60,130,77,2019/11/21,06:41:41
14,-19.518376,-41.018931,101.8,3.67,135,78,2019/11/21,06:41:42
15,-19.518359,-41.018958,101.8,3.44,136,79,2019/11/21,06:41:43
16,-19.518342,-41.018985,101.6,3.43,133,79,2019/11/21,06:41:44
17,-19.518322,-41.019013,101.8,3.71,138,80,2019/11/21,06:41:45
18,-19.518299,-41.019039,101.8,3.74,142,81,2019/11/21,06:41:46
19,-19.518276,-41.019065,102.0,3.72,146,81,2019/11/21,06:41:47
20,-19.518254,-41.019092,102.0,3.73,151,83,2019/11/21,06:41:48
21,-19.518231,-41.019118,102.0,3.73,155,85,2019/11/21,06:41:49
22,-19.518207,-41.019143,102.4,3.75,159,85,2019/11/21,06:41:50
23,-19.518184,-41.019169,102.6,3.75,162,85,2019/11/21,06:41:51
24,-19.518160,-41.019193,102.8,3.71,164,85,2019/11/21,06:41:52
25,-19.518138,-41.019217,103.2,3.43,164,87,2019/11/21,06:41:53
26,-19.518122,-41.019239,103.8,3.00,157,86,2019/11/21,06:41:54
27,-19.518108,-41.019259,104.2,2.57,153,85,2019/11/21,06:41:55
28,-19.518095,-41.019279,104.6,2.55,153,83,2019/11/21,06:41:56
29,-19.518080,-41.019299,105.0,2.68,152,77,2019/11/21,06:41:57
30,-19.518066,-41.019319,105.2,2.62,152,77,2019/11/21,06:41:58
31,-19.518055,-41.019340,105.6,2.53,152,74,2019/11/21,06:41:59
32,-19.518053,-41.019363,105.8,2.34,153,76,2019/11/21,06:42:00
33,-19.518059,-41.019386,106.0,2.51,155,76,2019/11/21,06:42:01
34,-19.518071,-41.019408,106.0,2.70,157,76,2019/11/21,06:42:02
35,-19.518089,-41.019426,106.0,2.79,156,76,2019/11/21,06:42:03
36,-19.518113,-41.019436,106.2,2.89,155,76,2019/11/21,06:42:04
37,-19.518142,-41.019438,106.6,3.25,154,78,2019/11/21,06:42:05
38,-19.518173,-41.019437,107.0,3.42,153,74,2019/11/21,06:42:06
39,-19.518233,-41.019430,107.2,3.34,154,77,2019/11/21,06:42:08
40,-19.518262,-41.019428,107.6,3.26,156,76,2019/11/21,06:42:09
41,-19.518290,-41.019429,108.0,3.13,161,74,2019/11/21,06:42:10
42,-19.518314,-41.019433,108.2,2.75,160,76,2019/11/21,06:42:11
43,-19.518335,-41.019441,108.6,2.46,163,74,2019/11/21,06:42:12
44,-19.518376,-41.019458,109.0,4.86,167,64,2019/11/21,06:42:13
45,-19.518376,-41.019458,109.0,0.00,167,64,2019/11/21,06:42:14
46,-19.518394,-41.019468,109.2,2.30,167,59,2019/11/21,06:42:15
47,-19.518411,-41.019478,109.4,2.15,168,59,2019/11/21,06:42:16
48,-19.518427,-41.019487,109.6,1.96,171,59,2019/11/21,06:42:17
49,-19.518443,-41.019495,110.0,2.02,171,64,2019/11/21,06:42:18
50,-19.518459,-41.019505,110.4,2.02,174,65,2019/11/21,06:42:19
51,-19.518475,-41.019516,110.6,2.17,173,67,2019/11/21,06:42:20
52,-19.518492,-41.019529,111.0,2.30,175,68,2019/11/21,06:42:21
53,-19.518509,-41.019544,111.2,2.47,176,68,2019/11/21,06:42:22
54,-19.518523,-41.019561,111.6,2.38,179,70,2019/11/21,06:42:23
55,-19.518537,-41.019577,111.8,2.29,178,70,2019/11/21,06:42:24
56,-19.518552,-41.019593,112.0,2.34,178,71,2019/11/21,06:42:25
57,-19.518566,-41.019608,112.4,2.27,176,68,2019/11/21,06:42:26
58,-19.518580,-41.019622,112.6,2.19,169,67,2019/11/21,06:42:27
59,-19.518592,-41.019638,112.8,2.07,166,67,2019/11/21,06:42:28
60,-19.518602,-41.019654,113.0,2.08,172,67,2019/11/21,06:42:29
61,-19.518622,-41.019686,113.6,3.98,174,67,2019/11/21,06:42:30
62,-19.518622,-41.019686,113.6,0.00,174,67,2019/11/21,06:42:31
63,-19.518632,-41.019701,113.8,1.97,174,68,2019/11/21,06:42:32
64,-19.518645,-41.019714,114.2,1.97,174,70,2019/11/21,06:42:33
65,-19.518659,-41.019727,114.6,2.04,174,70,2019/11/21,06:42:34
66,-19.518671,-41.019742,114.8,2.06,175,69,2019/11/21,06:42:35
67,-19.518683,-41.019755,115.0,1.94,175,69,2019/11/21,06:42:36
68,-19.518695,-41.019768,115.2,1.87,176,68,2019/11/21,06:42:37
69,-19.518708,-41.019780,115.6,1.90,179,67,2019/11/21,06:42:38
70,-19.518721,-41.019793,115.8,1.95,177,66,2019/11/21,06:42:39
71,-19.518733,-41.019806,116.2,1.95,179,66,2019/11/21,06:42:40
72,-19.518747,-41.019818,116.6,2.07,182,66,2019/11/21,06:42:41
73,-19.518775,-41.019844,117.0,4.06,185,67,2019/11/21,06:42:42
74,-19.518775,-41.019844,117.0,0.00,185,67,2019/11/21,06:42:43
75,-19.518788,-41.019857,117.2,2.01,185,67,2019/11/21,06:42:44
76,-19.518801,-41.019871,117.6,2.04,185,68,2019/11/21,06:42:45
77,-19.518813,-41.019885,117.8,2.00,185,68,2019/11/21,06:42:46
78,-19.518825,-41.019899,118.0,2.01,185,67,2019/11/21,06:42:47
79,-19.518838,-41.019913,118.2,2.02,184,67,2019/11/21,06:42:48
80,-19.518850,-41.019926,118.4,2.01,184,67,2019/11/21,06:42:49
81,-19.518863,-41.019939,118.6,1.93,183,67,2019/11/21,06:42:50
82,-19.518875,-41.019951,118.8,1.83,184,66,2019/11/21,06:42:51
83,-19.518887,-41.019964,119.0,1.91,185,66,2019/11/21,06:42:52
84,-19.518898,-41.019978,119.4,1.91,186,65,2019/11/21,06:42:53
85,-19.518909,-41.019991,119.6,1.82,186,65,2019/11/21,06:42:54
86,-19.518921,-41.020004,119.8,1.93,187,65,2019/11/21,06:42:55
87,-19.518934,-41.020017,120.0,2.04,186,65,2019/11/21,06:42:56
88,-19.518948,-41.020030,120.2,1.97,187,64,2019/11/21,06:42:57
89,-19.518960,-41.020042,120.4,1.91,187,65,2019/11/21,06:42:58
90,-19.518973,-41.020055,120.8,1.91,187,65,2019/11/21,06:42:59
91,-19.518986,-41.020068,121.0,1.97,187,65,2019/11/21,06:43:00
92,-19.518998,-41.020081,121.4,1.97,187,66,2019/11/21,06:43:01
93,-19.519010,-41.020093,121.6,1.81,187,65,2019/11/21,06:43:02
94,-19.519034,-41.020116,122.2,1.82,187,64,2019/11/21,06:43:04
95,-19.519046,-41.020128,122.4,1.88,187,64,2019/11/21,06:43:05
96,-19.519059,-41.020141,122.6,1.95,186,64,2019/11/21,06:43:06
97,-19.519072,-41.020154,123.0,1.97,186,64,2019/11/21,06:43:07
98,-19.519084,-41.020167,123.2,1.88,187,64,2019/11/21,06:43:08
99,-19.519095,-41.020179,123.4,1.76,187,64,2019/11/21,06:43:09
100,-19.519106,-41.020190,123.6,1.71,187,65,2019/11/21,06:43:10
101,-19.519118,-41.020201,123.8,1.71,186,66,2019/11/21,06:43:11
102,-19.519128,-41.020211,124.0,1.63,187,66,2019/11/21,06:43:12
103,-19.519139,-41.020221,124.2,1.58,187,66,2019/11/21,06:43:13
104,-19.519152,-41.020230,124.4,1.68,187,67,2019/11/21,06:43:14
105,-19.519163,-41.020241,124.8,1.69,188,69,2019/11/21,06:43:15
106,-19.519175,-41.020250,125.0,1.60,188,69,2019/11/21,06:43:16
107,-19.519186,-41.020259,125.2,1.57,189,69,2019/11/21,06:43:17
108,-19.519197,-41.020269,125.4,1.62,189,68,2019/11/21,06:43:18
109,-19.519208,-41.020278,125.6,1.56,189,67,2019/11/21,06:43:19
110,-19.519219,-41.020288,125.8,1.58,189,67,2019/11/21,06:43:20
111,-19.519230,-41.020298,126.0,1.65,189,67,2019/11/21,06:43:21
112,-19.519241,-41.020308,126.2,1.60,190,67,2019/11/21,06:43:22
113,-19.519252,-41.020317,126.4,1.55,190,67,2019/11/21,06:43:23
114,-19.519264,-41.020325,126.6,1.57,189,67,2019/11/21,06:43:24
115,-19.519276,-41.020333,126.8,1.61,188,67,2019/11/21,06:43:25
116,-19.519288,-41.020342,127.0,1.57,188,67,2019/11/21,06:43:26
117,-19.519299,-41.020351,127.4,1.50,189,67,2019/11/21,06:43:27
118,-19.519310,-41.020358,127.6,1.50,188,67,2019/11/21,06:43:28
119,-19.519322,-41.020367,127.8,1.61,187,67,2019/11/21,06:43:29
120,-19.519333,-41.020378,128.4,1.74,186,66,2019/11/21,06:43:30
121,-19.519344,-41.020387,128.2,1.57,188,65,2019/11/21,06:43:31
122,-19.519355,-41.020394,128.4,1.37,189,64,2019/11/21,06:43:32
123,-19.519379,-41.020406,128.8,1.47,188,63,2019/11/21,06:43:34
124,-19.519391,-41.020413,129.0,1.53,188,63,2019/11/21,06:43:35
125,-19.519403,-41.020420,129.2,1.51,188,63,2019/11/21,06:43:36
126,-19.519414,-41.020428,129.6,1.49,188,63,2019/11/21,06:43:37
127,-19.519435,-41.020444,130.0,2.84,188,62,2019/11/21,06:43:38
128,-19.519435,-41.020444,130.0,0.00,188,63,2019/11/21,06:43:39
129,-19.519446,-41.020452,130.2,1.55,188,63,2019/11/21,06:43:40
130,-19.519457,-41.020460,130.4,1.51,188,63,2019/11/21,06:43:41
131,-19.519469,-41.020467,130.6,1.52,187,62,2019/11/21,06:43:42
132,-19.519481,-41.020474,130.8,1.51,186,62,2019/11/21,06:43:43
133,-19.519493,-41.020481,131.0,1.47,186,63,2019/11/21,06:43:44
134,-19.519505,-41.020487,131.2,1.52,186,63,2019/11/21,06:43:45
135,-19.519518,-41.020493,131.2,1.55,186,63,2019/11/21,06:43:46
136,-19.519530,-41.020499,131.4,1.50,186,63,2019/11/21,06:43:47
137,-19.519543,-41.020504,131.6,1.47,186,63,2019/11/21,06:43:48
138,-19.519556,-41.020510,131.8,1.63,186,65,2019/11/21,06:43:49
139,-19.519569,-41.020516,132.0,1.65,185,65,2019/11/21,06:43:50
140,-19.519582,-41.020523,132.2,1.56,185,65,2019/11/21,06:43:51
141,-19.519595,-41.020529,132.4,1.58,185,68,2019/11/21,06:43:52
142,-19.519609,-41.020534,132.6,1.63,186,68,2019/11/21,06:43:53
143,-19.519622,-41.020540,132.8,1.61,186,67,2019/11/21,06:43:54
144,-19.519647,-41.020553,133.2,3.07,186,67,2019/11/21,06:43:55
145,-19.519647,-41.020553,133.2,0.00,186,67,2019/11/21,06:43:56
146,-19.519659,-41.020559,133.4,1.49,186,66,2019/11/21,06:43:57
147,-19.519671,-41.020565,133.6,1.49,186,67,2019/11/21,06:43:58
148,-19.519683,-41.020573,133.8,1.54,186,66,2019/11/21,06:43:59
149,-19.519694,-41.020581,134.0,1.49,186,63,2019/11/21,06:44:00
150,-19.519705,-41.020587,134.2,1.42,186,63,2019/11/21,06:44:01
151,-19.519716,-41.020594,134.6,1.38,186,62,2019/11/21,06:44:02
152,-19.519750,-41.020620,135.2,1.56,186,63,2019/11/21,06:44:05
153,-19.519761,-41.020629,135.4,1.54,186,63,2019/11/21,06:44:06
154,-19.519772,-41.020637,135.8,1.49,186,62,2019/11/21,06:44:07
155,-19.519782,-41.020646,136.0,1.49,186,62,2019/11/21,06:44:08
156,-19.519792,-41.020655,136.2,1.43,186,62,2019/11/21,06:44:09
157,-19.519802,-41.020664,136.4,1.45,186,62,2019/11/21,06:44:10
158,-19.519811,-41.020673,136.6,1.42,184,61,2019/11/21,06:44:11
159,-19.519821,-41.020682,137.0,1.44,182,61,2019/11/21,06:44:12
160,-19.519831,-41.020691,137.2,1.42,184,61,2019/11/21,06:44:13
161,-19.519840,-41.020700,137.4,1.40,187,60,2019/11/21,06:44:14
162,-19.519850,-41.020710,137.8,1.49,187,60,2019/11/21,06:44:15
163,-19.519859,-41.020720,138.0,1.47,186,61,2019/11/21,06:44:16
164,-19.519868,-41.020730,138.2,1.51,186,61,2019/11/21,06:44:17
165,-19.519878,-41.020740,138.6,1.49,187,61,2019/11/21,06:44:18
166,-19.519888,-41.020750,138.8,1.48,188,62,2019/11/21,06:44:19
167,-19.519898,-41.020759,139.2,1.51,188,64,2019/11/21,06:44:20
168,-19.519908,-41.020768,139.4,1.47,187,64,2019/11/21,06:44:21
169,-19.519917,-41.020779,139.8,1.49,187,64,2019/11/21,06:44:22
170,-19.519926,-41.020788,140.0,1.37,187,62,2019/11/21,06:44:23
171,-19.519943,-41.020808,140.6,1.41,188,62,2019/11/21,06:44:25
172,-19.519952,-41.020817,140.8,1.38,188,62,2019/11/21,06:44:26
173,-19.519961,-41.020827,141.0,1.46,188,60,2019/11/21,06:44:27
174,-19.519969,-41.020838,141.2,1.47,188,60,2019/11/21,06:44:28
175,-19.519977,-41.020848,141.6,1.35,187,59,2019/11/21,06:44:29
176,-19.519985,-41.020857,141.8,1.38,187,59,2019/11/21,06:44:30
177,-19.520004,-41.020877,142.2,2.94,187,60,2019/11/21,06:44:31
178,-19.520004,-41.020877,142.2,0.00,187,60,2019/11/21,06:44:32
179,-19.520014,-41.020887,142.4,1.52,188,60,2019/11/21,06:44:33
180,-19.520023,-41.020897,142.8,1.46,188,60,2019/11/21,06:44:34
181,-19.520032,-41.020906,143.0,1.39,188,60,2019/11/21,06:44:35
182,-19.520041,-41.020916,143.2,1.49,187,60,2019/11/21,06:44:36
183,-19.520050,-41.020928,143.4,1.56,188,60,2019/11/21,06:44:37
184,-19.520058,-41.020940,143.8,1.51,188,61,2019/11/21,06:44:38
185,-19.520068,-41.020950,144.0,1.54,188,60,2019/11/21,06:44:39
186,-19.520078,-41.020960,144.6,1.59,189,64,2019/11/21,06:44:40
187,-19.520089,-41.020972,144.8,1.65,189,66,2019/11/21,06:44:41
188,-19.520099,-41.020983,145.0,1.66,189,70,2019/11/21,06:44:42
189,-19.520120,-41.021004,145.6,3.24,188,68,2019/11/21,06:44:43
190,-19.520120,-41.021004,145.6,0.00,188,67,2019/11/21,06:44:44
191,-19.520130,-41.021014,145.8,1.51,189,70,2019/11/21,06:44:45
192,-19.520139,-41.021024,146.2,1.45,189,69,2019/11/21,06:44:46
193,-19.520149,-41.021035,146.4,1.54,189,68,2019/11/21,06:44:47
194,-19.520158,-41.021046,146.8,1.65,189,67,2019/11/21,06:44:48
195,-19.520168,-41.021059,146.8,1.68,190,67,2019/11/21,06:44:49
196,-19.520177,-41.021071,147.2,1.62,192,67,2019/11/21,06:44:50
197,-19.520190,-41.021084,147.6,1.97,193,68,2019/11/21,06:44:51
198,-19.520198,-41.021094,147.6,1.33,192,66,2019/11/21,06:44:52
199,-19.520207,-41.021105,148.0,1.54,191,65,2019/11/21,06:44:53
200,-19.520226,-41.021125,148.4,1.50,191,64,2019/11/21,06:44:55
201,-19.520237,-41.021135,148.6,1.58,192,64,2019/11/21,06:44:56
202,-19.520247,-41.021145,148.8,1.58,192,64,2019/11/21,06:44:57
203,-19.520256,-41.021155,149.0,1.52,192,64,2019/11/21,06:44:58
204,-19.520266,-41.021166,149.2,1.55,192,64,2019/11/21,06:44:59
205,-19.520275,-41.021178,149.4,1.64,192,65,2019/11/21,06:45:00
206,-19.520285,-41.021190,149.8,1.67,192,65,2019/11/21,06:45:01
207,-19.520294,-41.021201,150.0,1.55,191,65,2019/11/21,06:45:02
208,-19.520303,-41.021211,150.4,1.36,191,65,2019/11/21,06:45:03
209,-19.520312,-41.021220,150.8,1.39,191,64,2019/11/21,06:45:04
210,-19.520322,-41.021231,151.0,1.60,191,65,2019/11/21,06:45:05
211,-19.520342,-41.021251,151.4,3.13,192,65,2019/11/21,06:45:06
212,-19.520342,-41.021251,151.4,0.00,192,65,2019/11/21,06:45:07
213,-19.520352,-41.021261,151.6,1.55,192,64,2019/11/21,06:45:08
214,-19.520362,-41.021271,151.8,1.47,192,63,2019/11/21,06:45:09
215,-19.520371,-41.021282,152.2,1.53,192,63,2019/11/21,06:45:10
216,-19.520379,-41.021295,152.4,1.68,192,63,2019/11/21,06:45:11
217,-19.520387,-41.021308,152.6,1.58,192,63,2019/11/21,06:45:12
218,-19.520396,-41.021320,152.8,1.61,192,66,2019/11/21,06:45:13
219,-19.520406,-41.021331,153.0,1.61,192,67,2019/11/21,06:45:14
220,-19.520415,-41.021342,153.2,1.54,192,66,2019/11/21,06:45:15
221,-19.520426,-41.021352,153.4,1.58,192,66,2019/11/21,06:45:16
222,-19.520436,-41.021362,153.6,1.57,192,67,2019/11/21,06:45:17
223,-19.520447,-41.021373,153.8,1.64,191,66,2019/11/21,06:45:18
224,-19.520456,-41.021386,154.2,1.67,191,66,2019/11/21,06:45:19
225,-19.520465,-41.021396,154.4,1.49,191,66,2019/11/21,06:45:20
226,-19.520475,-41.021405,154.6,1.46,191,65,2019/11/21,06:45:21
227,-19.520486,-41.021415,154.8,1.60,191,65,2019/11/21,06:45:22
228,-19.520497,-41.021426,155.0,1.66,192,67,2019/11/21,06:45:23
229,-19.520522,-41.021449,155.4,1.82,192,70,2019/11/21,06:45:25
230,-19.520533,-41.021462,155.8,1.88,192,75,2019/11/21,06:45:26
231,-19.520543,-41.021476,156.0,1.83,192,76,2019/11/21,06:45:27
232,-19.520554,-41.021488,156.2,1.74,192,75,2019/11/21,06:45:28
233,-19.520580,-41.021509,156.6,1.83,194,78,2019/11/21,06:45:30
234,-19.520593,-41.021519,156.8,0.88,194,76,2019/11/21,06:45:32
235,-19.520606,-41.021530,157.0,1.89,194,72,2019/11/21,06:45:33
236,-19.520618,-41.021543,157.2,1.94,192,69,2019/11/21,06:45:34
237,-19.520630,-41.021557,157.2,1.93,191,65,2019/11/21,06:45:35
238,-19.520641,-41.021570,157.4,1.84,190,64,2019/11/21,06:45:36
239,-19.520652,-41.021583,157.6,1.80,190,63,2019/11/21,06:45:37
240,-19.520663,-41.021596,157.8,1.88,191,63,2019/11/21,06:45:38
241,-19.520674,-41.021609,158.2,1.84,193,63,2019/11/21,06:45:39
242,-19.520686,-41.021622,158.4,1.84,193,63,2019/11/21,06:45:40
243,-19.520697,-41.021635,158.6,1.91,191,63,2019/11/21,06:45:41
244,-19.520708,-41.021648,158.8,1.84,190,63,2019/11/21,06:45:42
245,-19.520720,-41.021661,159.0,1.89,189,65,2019/11/21,06:45:43
246,-19.520733,-41.021674,159.2,1.98,191,65,2019/11/21,06:45:44
247,-19.520746,-41.021687,159.4,1.97,192,66,2019/11/21,06:45:45
248,-19.520759,-41.021700,159.6,1.96,192,66,2019/11/21,06:45:46
249,-19.520771,-41.021713,159.8,1.97,192,66,2019/11/21,06:45:47
250,-19.520782,-41.021727,160.0,1.93,191,66,2019/11/21,06:45:48
251,-19.520793,-41.021741,160.2,1.86,189,66,2019/11/21,06:45:49
252,-19.520804,-41.021754,160.4,1.86,190,66,2019/11/21,06:45:50
253,-19.520816,-41.021767,160.8,1.92,191,66,2019/11/21,06:45:51
254,-19.520828,-41.021780,161.0,1.87,191,65,2019/11/21,06:45:52
255,-19.520839,-41.021794,161.2,1.94,192,65,2019/11/21,06:45:53
256,-19.520851,-41.021809,161.4,2.03,192,68,2019/11/21,06:45:54
257,-19.520863,-41.021823,161.6,2.04,191,69,2019/11/21,06:45:55
258,-19.520875,-41.021838,161.6,2.08,191,69,2019/11/21,06:45:56
259,-19.520887,-41.021855,161.8,2.18,190,70,2019/11/21,06:45:57
260,-19.520898,-41.021871,162.0,2.14,191,73,2019/11/21,06:45:58
261,-19.520909,-41.021888,162.2,2.12,192,73,2019/11/21,06:45:59
262,-19.520931,-41.021923,162.6,4.38,192,75,2019/11/21,06:46:00
263,-19.520931,-41.021923,162.6,0.00,192,75,2019/11/21,06:46:01
264,-19.520944,-41.021938,162.8,2.18,191,73,2019/11/21,06:46:02
265,-19.520958,-41.021953,163.0,2.23,191,73,2019/11/21,06:46:03
266,-19.520972,-41.021968,163.2,2.23,191,74,2019/11/21,06:46:04
267,-19.520986,-41.021983,163.4,2.16,191,74,2019/11/21,06:46:05
268,-19.521000,-41.021997,163.4,2.17,191,73,2019/11/21,06:46:06
269,-19.521013,-41.022012,163.6,2.07,191,72,2019/11/21,06:46:07
270,-19.521027,-41.022025,163.8,2.09,191,71,2019/11/21,06:46:08
271,-19.521040,-41.022039,164.0,2.09,191,71,2019/11/21,06:46:09
272,-19.521052,-41.022053,164.2,1.97,192,71,2019/11/21,06:46:10
273,-19.521063,-41.022067,164.4,1.91,191,67,2019/11/21,06:46:11
274,-19.521075,-41.022080,164.6,1.94,191,66,2019/11/21,06:46:12
275,-19.521087,-41.022094,164.6,1.92,190,65,2019/11/21,06:46:13
276,-19.521099,-41.022107,164.8,1.96,190,65,2019/11/21,06:46:14
277,-19.521112,-41.022120,165.0,1.98,191,65,2019/11/21,06:46:15
278,-19.521125,-41.022134,165.2,2.02,190,66,2019/11/21,06:46:16
